record_id,source,line_number,stratum,configuration_fingerprint,instance,solver_seed,actual_status,actual_runtime,actual_par10,predicted_median_runtime,predicted_status,predicted_median_par10,absolute_error,absolute_log10_error
12530818a0a4eb266acb,ROAR5,1734,solved_100_300s,19c522c8d9a5705d12662b1ceba5c1aeb59a5f576ef0051cb909e5b79e4e9af3,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_29_0_0_0_0_commander.cnf,6332772,UNSAT,180.956,180.956,48.21620178222656,TRUE,48.21620178222656,132.73979821777343,0.5743799917228258
d6fe857a44120f4590c0,SMAC6,7044,solved_100_300s,b07a6de6d494e160d46fcf9cbc515786205094cc0ea67d73b6b1504bdd1a60b2,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_0_0_0_pairwise.cnf,15099263,UNSAT,217.173,217.173,187.50994873046875,TRUE,187.50994873046875,29.663051269531252,0.06378151560549927
c313f45e289bdab07dc8,ParamILS3,5440,solved_100_300s,987ec1915a3f3051aa8b8055bc6f3e4fd90f4fce7f573e3812774f16837a4c37,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_26_0_1_0_0_bdd.cnf,659251780,UNSAT,126.83,126.83,132.14300537109375,TRUE,132.14300537109375,5.313005371093752,0.017822187431510095
680774502c8b05435c6c,SMAC10,8572,solved_100_300s,b944a2048a0ce1d881369a1ab148e4d58d8678b76a016076a347d62a9fcb8de1,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_0_0_0_pairwise.cnf,15160928,UNSAT,247.549,247.549,247.54904174804688,TRUE,247.54904174804688,4.1748046868406163e-05,7.32418423687875e-08
ed717825a80cfa9dda7a,SMAC3,7162,solved_100_300s,dab103b76873513ade31511154d949584ce68c3bbec98e614437e1410f52c1a5,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_48_1_0_0_0_pairwise.cnf,11528315,UNSAT,288.034,288.034,245.12203979492188,TRUE,245.12203979492188,42.91196020507812,0.07006139363929398
cb3099c9970a150992fd,ParamILS1,4553,solved_100_300s,792f68f2bd3234661e89f4b7134274370edff96f3aa6439496dd80c48f8c50e3,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_48_1_1_0_0_pairwise.cnf,1367662510,UNSAT,228.807,228.807,228.8070526123047,TRUE,228.8070526123047,5.2612304699550805e-05,9.986246451987313e-08
37ccce2dff679f4b50db,SMAC3,5459,solved_100_300s,4b0d34ef2241ffb3d7732033e7e606b962a58fc8bc0ad7ca9ad662c3b868e915,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_1_0_0_pairwise.cnf,14688517,UNSAT,122.625,122.625,124.114013671875,TRUE,124.114013671875,1.489013671875,0.005241799924311508
524204c1403cff45d8b5,SMAC5,10242,solved_100_300s,365f640a9c4d45204f9fc444cd3709d70d82776eac0a24ae9fea18eeca6ac264,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_40_1_0_0_0_bimander.cnf,2406286,UNSAT,107.429,107.429,106.14997863769531,TRUE,106.14997863769531,1.2790213623046895,0.005201622029892494
678c367bfba0349fb880,SMAC6,6072,solved_100_300s,853f71c28e47003037f4ee345fb6af1a42e03b9a8d118849a30788f9def8d699,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_40_1_1_0_0_bimander.cnf,5390529,UNSAT,146.65,146.65,139.0759735107422,TRUE,139.0759735107422,7.574026489257818,0.023029958697494912
2f9c6ef75dc588f83885,ROAR5,1034,timeout_or_failure,1c3a18deffdfef68afd1c334d629c6d765280aa309e794aa906b72033157870e,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_21_0_0_0_1_2product.cnf,9454007,TIMEOUT,41.1564,3000.0,127.79398345947266,TRUE,127.79398345947266,2872.2060165405273,1.370610846999465
1ba70fb63ed47fd2cf86,SMAC2,2593,timeout_or_failure,971a62f1584f63d83a8826996b06af07c1f273685f08a00bec9310c265b0c20e,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_25_1_1_0_0_bimander.cnf,14835705,TIMEOUT,23.1256,3000.0,120.48715209960938,TRUE,120.48715209960938,2879.5128479003906,1.3961805154413636
bebaabed11768b7735c7,SMAC1,1580,timeout_or_failure,8ddf1fb608f3f15329e8cc6bd935d2b642c5e297827c58c1d7865d1f10ed4b71,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_20_1_0_0_0_bdd.cnf,13629276,TIMEOUT,8.14802,3000.0,34.08929443359375,TRUE,34.08929443359375,2965.9107055664062,1.944503242248998
b616f6fd7599495f1472,ROAR5,2406,timeout_or_failure,fc4079d75cef69773ae60ac4a2ae66a28b8d0eddd54972fb394c1ea494e41902,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_24_0_0_0_1_nested.cnf,1940687,TIMEOUT,14.1907,3000.0,34.86697769165039,TRUE,34.86697769165039,2965.1330223083496,1.9347069508402388
427e577e299f7fcb7d32,ParamILS6,1131,timeout_or_failure,2bb5f96de7e10171e58268d20787e63ed12c1940ca6743c49b79db8bde300482,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_17_1_0_0_0_2product.cnf,137411545,TIMEOUT,3.15883,3000.0,2.450589656829834,TRUE,2.450589656829834,2997.54941034317,3.0878506585610066
51a79c69f6d1d0b7c0d0,SMAC9,1005,timeout_or_failure,ceea020e658fb047e8f626a1baace497e818eaf4867396e630c10e88f7c5737b,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_48_1_0_0_0_pairwise.cnf,13482947,TIMEOUT,303.133,3000.0,376.5609130859375,CUTOFF,3000.0,0.0,0.0
aa305aad2d7cad6d4529,ROAR9,4337,timeout_or_failure,c29f897fef5c9eae94b09983445703867f3e2e242850c1b339aeef881244f3c2,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_24_0_0_0_0_bdd.cnf,547451,TIMEOUT,9.19774,3000.0,25.106159210205078,TRUE,25.106159210205078,2974.893840789795,2.0773409761523847
959a43b8f3bbf59c9ad1,ROAR5,7279,timeout_or_failure,2102031dfc6f6a8c450856c874c3975eee248575f1f50b1ff4eb565558bf72b7,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_14_0_0_0_1_nested.cnf,10299390,TIMEOUT,3.04121,3000.0,6.744100093841553,TRUE,6.744100093841553,2993.2558999061584,2.6481972473911632
bd7933c0078f85c71f0c,ROAR9,3847,timeout_or_failure,ca909aa5f6643d10bfd3a0524a6b749dfdba13fe93e8f6d747325a3c47380dac,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_15_0_1_0_0_nested.cnf,6053158,TIMEOUT,7.14588,3000.0,32.28705596923828,TRUE,32.28705596923828,2967.7129440307617,1.9680928081727644
8d61b4906f6a25b70a64,ParamILS6,4841,timeout_or_failure,d5fad003f07c74ac32f8ca91cb1b3f04a75a43891322c0e6e56fb7a6d066bdb0,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_1_0_0_2product.cnf,1106994022,TIMEOUT,179.143,3000.0,307.8199157714844,CUTOFF,3000.0,0.0,0.0
86b8c6a9c67c58933778,SMAC6,540,timeout_or_failure,bc62851d0af96258f5172315ab5c4ee2cee078c5a9a7b125b46880353eea0ef8,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_0_0_0_bdd.cnf,12380547,TIMEOUT,303.13,3000.0,378.5426025390625,CUTOFF,3000.0,0.0,0.0
0c87bd785c43e8eb8f6d,SMAC8,4352,timeout_or_failure,f0d60179372e317391a5b61e3c5e7255991b0f4986d5b90e2e4189a113fa99df,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_25_1_1_0_0_commander.cnf,9000434,TIMEOUT,16.1078,3000.0,33.66249465942383,TRUE,33.66249465942383,2966.337505340576,1.949974957201186
740b87b9a563369a2552,ROAR9,1214,timeout_or_failure,856f56f8f08631eafade439e7ee6629298229cc80a3527971c4285340ea9f458,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_23_1_1_0_0_nested.cnf,4920701,TIMEOUT,41.1691,3000.0,110.99888610839844,TRUE,110.99888610839844,2889.0011138916016,1.4318026341258276
10467448b7a5c4a90fcd,ROAR8,5499,timeout_or_failure,b9a271e0cf185e25baaca08436de825f48d109f73b566e59decea1781674d06c,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_1_1_0_0_pairwise.cnf,6117620,TIMEOUT,294.15,3000.0,391.3282775878906,CUTOFF,3000.0,0.0,0.0
d90a2a45ec07548ac2bb,ROAR1,5631,timeout_or_failure,d941436f025cea44cc72428b39defe57c6b68eb352fc6db268dd55ab8a4d8a1f,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_26_1_0_0_0_commander.cnf,10385882,TIMEOUT,29.1733,3000.0,22.38949966430664,TRUE,22.38949966430664,2977.6105003356934,2.127076866163349
06a3dbd3db98e9b747ac,ROAR1,2716,timeout_or_failure,a13f176fecdb06e0c270dcc0fb5e746b0fe01ee294ba8532c55745d1d0b67f96,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_28_0_0_0_1_pairwise.cnf,6898799,TIMEOUT,150.149,3000.0,234.4495849609375,TRUE,234.4495849609375,2765.5504150390625,1.1070717864625985
7f6d92208128eaef3732,ROAR8,5474,timeout_or_failure,712b70aa49a1cdcb4140154cb98f162f5d7b6a6b7149fb57778990f9d70ab1c0,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_18_0_0_0_1_commander.cnf,8999200,TIMEOUT,7.15704,3000.0,30.79199981689453,TRUE,30.79199981689453,2969.2080001831055,1.988683359215672
ccd291ad3586990604f4,ROAR2,7197,timeout_or_failure,c0a685434f198b1e085549862442717d4bd80c52c32aed7cb8d19e42fef6a21f,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_48_1_1_0_0_pairwise.cnf,9427633,TIMEOUT,303.096,3000.0,375.0286865234375,CUTOFF,3000.0,0.0,0.0
4ffd4cfd81076fb9e9f3,ParamILS1,4169,timeout_or_failure,08d5d487309dc870be442c7d8e809cdfff3c93f3f425939c240b6441efee53f5,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_25_1_0_0_0_commander.cnf,599162946,TIMEOUT,36.1756,3000.0,77.73524475097656,TRUE,77.73524475097656,2922.2647552490234,1.5865032844338773
7d642a1b202fa33f3f18,ParamILS3,1485,timeout_or_failure,1520e4f6c8d1cfa3f686a0b2ba1a85fea34a1574ade14d7919822db9c6de7419,instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_24_0_0_0_1_nested.cnf,1624275991,TIMEOUT,9.17811,3000.0,15.013331413269043,TRUE,15.013331413269043,2984.986668586731,2.300644183138223
